"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00413289","2013-08","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1168.1","7","386.3",",7","3",",7","2",",7","0",",7","","","","","0",",7","0",",7","0",",7","31",",7","29",",7","","","18.9",",7,17,","","","","","19.3",",,7,14,","41.1",",7,08,","0.0","7","  33.9",",,,7,3,2","0.0",",7","  40.0",",,,7,3,2","  26.7",",,,7,3,2","  32.8",",,,7,3,2","  30.3",",,,7,3,2","  36.6",",,,7,3,2","24.6",",,,7","","","30.80",",7","37.18",",,,7","24.41",",,,7"
"USC00413289","2013-09","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1449.3","7","281.2",",7","5",",7","4",",7","1",",7","","","","","0",",7","0",",7","0",",7","30",",7","21",",7","","","12.2",",7,30,","","","","","29.5",",,7,20,","41.7",",7,01,","0.0","7","  31.1",",,,7,3,2","0.0",",7","  37.2",",,,7,3,2","  21.1",",,,7,3,2","  24.4",",,,7,3,2","  26.6",",,,7,3,2","  31.1",",,,7,3,2","76.7",",,,7","","","27.71",",7","34.18",",,,7","21.23",",,,7"
"USC00413289","2013-10","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1525.7","7","76.4",",7","9",",7","6",",7","1",",7","","","","","0",",7","0",",7","0",",7","26",",7","2",",7","","","5.0",",7,20,+","","","","","34.0",",,7,27,","32.8",",7,13,+","50.0","7","  24.4",",,,7,3,2","50.0",",7","  27.8",",,,7,3,2","  14.4",",,,7,3,2","  16.7",",,,7,3,2","  18.3",",,,7,3,2","  21.8",",,,7,3,2","101.3",",,,7","","","19.19",",7","25.36",",,,7","13.01",",,,7"
"USC00413289","2013-11","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1530.5","7","4.8","1,7","7",",7","5",",7","1",",7","","","","","0","1,7","9","1,7","0","1,7","11","1,7","0","1,7","","","-3.3","1,7,13,","","","","","47.8",",,7,22,","30.6","1,7,18,","260.6","7","  16.7","1,,,7,3,2","210.6","1,7","  20.0","1,,,7,3,2","   7.2","1,,,7,3,2","   8.9","1,,,7,3,2","  12.8","1,,,7,3,2","  15.1","1,,,7,3,2","87.2",",,,7","","","11.24","1,7","16.88","1,,,7","5.59","1,,,7"
"USC00413289","2013-12","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1530.5","7","0.0","5,7","4","5,7","2","5,7","1","5,7","","","","","0","5,7","15","5,7","0","4,7","5","4,7","0","4,7","","","-8.3","5,7,10,+","","","","","27.9","5,,7,21,","26.1","4,7,05,+","569.1","7","  11.1","5,,,7,3,2","308.5","4,7","  13.9","4,,,7,3,2","   2.2","5,,,7,3,2","   5.0","4,,,7,3,2","   6.2","5,,,7,3,2","   8.8","4,,,7,3,2","79.5","1,a,,7","","","6.47","5,7","13.24","4,,,7","-0.30","5,,,7"
"USC00413289","2014-01","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","0.0","7","0.0",",7","3",",7","0",",7","0",",7","","","","","0",",7","19",",7","0",",7","6",",7","0",",7","","","-11.1",",7,06,","","","","","2.3",",,7,09,","25.0",",7,27,","948.1","7","   7.2",",,,7,3,2","379.0",",7","  10.6",",,,7,3,2","  -0.6",",,,7,3,2","   2.8",",,,7,3,2","   5.0",",,,7,3,2","   7.9",",,,7,3,2","4.3",",,,7","","","6.11",",7","13.89",",,,7","-1.67",",,,7"
"USC00413289","2014-02","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","0.3","7","0.3",",7","9",",7","2",",7","0",",7","","","","","0",",7","16",",7","3",",7","8",",7","0",",7","","","-10.0",",7,07,+","","","","","5.6",",,7,03,","28.3",",7,19,","1275.4","7","  12.2",",,,7,3,2","327.3",",7","  15.0",",,,7,3,2","   1.1",",,,7,3,2","   5.0",",,,7,3,2","   7.2",",,,7,3,2","  10.0",",,,7,3,2","13.8",",,,7","","","6.65",",7","12.81",",,,7","0.49",",,,7"
"USC00413289","2014-03","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","4.5","7","4.2",",7","4",",7","1",",7","1",",7","","","","","0",",7","6",",7","1",",7","15",",7","0",",7","","","-10.0",",7,04,+","","","","","34.3",",,7,16,","31.1",",7,20,+","1482.2","7","  13.9",",,,7,3,2","206.8",",7","  18.3",",,,7,3,2","   6.1",",,,7,3,2","   8.3",",,,7,3,2","  10.9",",,,7,3,2","  14.9",",,,7,3,2","37.7",",,,7","","","11.80",",7","19.91",",,,7","3.69",",,,7"
"USC00413289","2014-04","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","62.0","7","57.5",",7","9",",7","6",",7","0",",7","","","","","0",",7","0",",7","0",",7","22",",7","1",",7","","","0.6",",7,15,","","","","","22.9",",,7,21,","32.2",",7,28,","1545.5","7","  21.1",",,,7,3,2","63.3",",7","  26.7",",,,7,3,2","  12.2",",,,7,3,2","  15.0",",,,7,3,2","  17.1",",,,7,3,2","  22.0",",,,7,3,2","63.9",",,,7","","","18.14",",7","24.84",",,,7","11.44",",,,7"
"USC00413289","2014-05","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","212.2","7","150.2","1,7","7","1,7","3","1,7","1","1,7","","","","","0","1,7","0","1,7","0","1,7","28","1,7","3","1,7","","","4.4","1,7,02,+","","","","","31.8","1,,7,13,","37.2","1,7,06,","1561.4","7","  26.1","1,,,7,3,2","15.9","1,7","  31.1","2,,,7,3,2","  18.9","1,,,7,3,2","  24.4","2,,,7,3,2","  22.9","1,,,7,3,2","  28.3","2,,,7,3,2","59.3","1,,,7","","","22.81","1,7","29.02","1,,,7","16.60","1,,,7"
"USC00413289","2014-06","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","460.7","7","248.5","1,7","10",",7","6",",7","2",",7","","","","","0","1,7","0","1,7","0","1,7","29","1,7","17","1,7","","","16.1","1,7,12,+","","","","","41.9",",,7,25,","35.0","1,7,08,","1561.4","7","  29.4","1,,,7,3,2","0.0","1,7","  35.6","1,,,7,3,2","  21.1","1,,,7,3,2","  27.8","1,,,7,3,2","  26.6","1,,,7,3,2","  31.7","1,,,7,3,2","133.8",",,,7","","","26.90","1,7","31.77","1,,,7","22.03","1,,,7"
"USC00413289","2014-07","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","744.2","7","283.5","3,7","3","3,7","2","3,7","0","3,7","","","","","0","3,7","0","3,7","0","3,7","28","3,7","24","3,7","","","18.3","3,7,18,","","","","","20.1","3,,7,18,","40.0","3,7,28,","0.0","7","  31.7",",,,3,3,2","0.0","3,7","  38.3",",,,3,3,2","  25.0",",,,3,3,2","  27.8",",,,3,3,2","  28.8",",,,3,3,2","  34.4",",,,3,3,2","29.5","3,,,7","","","28.46","3,7","34.26","3,,,7","22.66","3,,,7"
"USC00413289","2014-08","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1081.0","7","336.8","1,7","5",",7","2",",7","0",",7","","","","","0","1,7","0","1,7","0","1,7","30","1,7","26","1,7","","","18.3","1,7,02,","","","","","21.6",",,7,17,","40.6","1,7,09,","0.0","7","  31.7",",,,7,3,2","0.0","1,7","  37.8",",,,7,3,2","  26.7",",,,7,3,2","  28.3",",,,7,3,2","  29.5",",,,7,3,2","  34.8",",,,7,3,2","28.5",",,,7","","","29.56","1,7","35.76","1,,,7","23.36","1,,,7"
"USC00413289","2014-09","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1316.1","7","235.1",",7","6",",7","1",",7","1",",7","","","","","0",",7","0",",7","0",",7","30",",7","15",",7","","","12.8",",7,24,+","","","","","39.4",",,7,07,","37.8",",7,11,","2.2","7","  30.6",",,,7,3,2","2.2",",7","  35.6",",,,7,3,2","  22.8",",,,7,3,2","  26.1",",,,7,3,2","  26.1",",,,7,3,2","  30.2",",,,7,3,2","42.1",",,,7","","","26.10",",7","32.10",",,,7","20.09",",,,7"
"USC00413289","2014-10","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1437.7","7","121.6","1,7","4",",7","2",",7","1",",7","","","","","0",",7","0",",7","0","1,7","29","1,7","9","1,7","","","8.3",",7,04,","","","","","30.5",",,7,13,","37.8","1,7,08,","9.4","7","  25.6",",,,7,3,2","7.2","1,7","  30.6",",,,7,3,2","  12.2",",,,7,3,2","  21.1",",,,7,3,2","  20.3",",,,7,3,2","  24.3",",,,7,3,2","46.6",",,,7","","","22.07","1,7","29.40","1,,,7","14.74",",,,7"
"USC00413289","2014-11","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1439.1","7","1.4","2,7","6",",7","3",",7","2",",7","","","","","0","2,7","7","2,7","0","2,7","9","2,7","0","2,7","","","-5.0","2,7,17,","","","","","34.8",",,7,05,","27.2","2,7,11,","235.9","7","  17.2","3,,,7,3,2","226.5","2,7","  22.8","3,,,7,3,2","   5.0","3,,,7,3,2","   5.6","3,,,7,3,2","  10.6","3,,,7,3,2","  14.0","3,,,7,3,2","87.6",",,,7","","","10.29","2,7","16.56","2,,,7","4.03","2,,,7"
"USC00413289","2014-12","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1439.7","7","0.6","1,7","8","1,7","3","1,7","0","1,7","","","","","0","1,7","4","1,7","0","1,7","4","1,7","0","1,7","","","-1.7","1,7,31,+","","","","","11.2","1,,7,23,","26.7","1,7,01,","488.5","7","  14.4","1,,,7,3,2","252.6","1,7","  15.6","1,,,7,3,2","   6.1","1,,,7,3,2","   8.3","1,,,7,3,2","  10.9","1,,,7,3,2","  12.7","1,,,7,3,2","29.2","1,,,7","","","9.93","1,7","14.35","1,,,7","5.52","1,,,7"
"USC00413289","2015-01","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","0.8","7","0.8","1,7","8",",7","5",",7","1",",7","","","","","0","1,7","17","1,7","0",",7","7",",7","0",",7","","","-9.4","1,7,08,","","","","","29.5",",,7,22,","28.3",",7,29,","837.4","7","  10.0","1,,,7,3,2","348.9",",7","  12.8","1,,,7,3,2","   0.0","1,,,7,3,2","   4.4","1,,,7,3,2","   5.7","1,,,7,3,2","   8.2","1,,,7,3,2","70.6",",,,7","","","6.59","1,7","12.73",",,,7","0.46","1,,,7"
"USC00413289","2015-02","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","0.8","7","0.0","3,7","6",",7","5",",7","1",",7","","","","","0","2,7","13","2,7","1","2,7","7","2,7","0","2,7","","","-5.0","2,7,28,","","","","","34.5",",,7,24,","26.7","2,7,15,","1095.8","7","  11.1",",,,7,3,2","258.4","2,7","  14.4","1,,,7,3,2","   4.4",",,,7,3,2","   5.6","1,,,7,3,2","   8.2",",,,7,3,2","  11.0","1,,,7,3,2","97.1",",,,7","","","7.73","3,7","14.70","2,,,7","0.77","2,,,7"
"USC00413289","2015-03","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","17.5","7","16.7",",7","14",",7","6",",7","0",",7","","","","","0",",7","5",",7","1",",7","11",",7","0",",7","","","-5.6",",7,05,","","","","","12.4",",,7,05,","31.7",",7,25,","1287.4","7","  17.8",",,,7,3,2","191.6",",7","  20.6",",,,7,3,2","   0.0",",,,7,3,2","   5.6",",,,7,3,2","  11.1",",,,7,3,2","  14.1",",,,7,3,2","49.1",",,,7","","","12.69",",7","17.98",",,,7","7.41",",,,7"
"USC00413289","2015-04","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","74.6","7","57.1",",7","16",",7","9",",7","3",",7","","","","","0",",7","0",",7","0",",7","25",",7","1",",7","","","7.8",",7,29,+","","","","","53.3",",,7,25,","32.2",",7,03,","1324.6","7","  20.0","1,,,7,3,2","37.2",",7","  26.1","1,,,7,3,2","  16.1","1,,,7,3,2","  17.2","1,,,7,3,2","  18.1","1,,,7,3,2","  21.3","1,,,7,3,2","188.6",",,,7","","","19.00",",7","24.09",",,,7","13.90",",,,7"
"USC00413289","2015-05","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","189.3","7","114.7",",7","21",",7","13",",7","6",",7","","","","","0",",7","0",",7","0",",7","29",",7","0",",7","","","11.7",",7,01,","","","","","50.8",",,7,29,","31.7",",7,19,","1329.0","7","  24.4",",,,7,3,2","4.4",",7","  28.3",",,,7,3,2","  15.6",",,,7,3,2","  21.1",",,,7,3,2","  21.4",",,,7,3,2","  24.7",",,,7,3,2","320.4",",,,7","","","21.89",",7","26.33",",,,7","17.45",",,,7"
"USC00413289","2015-06","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","452.0","7","262.7","1,7","6","2,7","3","2,7","2","2,7","","","","","0","1,7","0","1,7","0","1,7","29","1,7","20","1,7","","","15.6","1,7,01,","","","","","61.5","2,,7,18,","35.6","1,7,11,","1329.0","7","  29.4","1,,,7,3,2","0.0","1,7","  34.4","1,,,7,3,2","  21.7","1,,,7,3,2","  26.1","1,,,7,3,2","  26.6","1,,,7,3,2","  31.0","1,,,7,3,2","121.2",",a,,7","","","27.39","1,7","32.20","1,,,7","22.58","1,,,7"
"USC00413289","2015-07","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","782.0","7","330.0","2,7","4","1,7","3","1,7","0","1,7","","","","","0","2,7","0","2,7","0","2,7","29","2,7","27","2,7","","","21.7","2,7,01,","","","","","17.5","1,,7,09,","38.9","2,7,31,+","0.0","7","  32.8","3,,,7,3,2","0.0","2,7","  40.0","3,,,7,3,2","  25.0","3,,,7,3,2","  28.3","3,,,7,3,2","  29.6","3,,,7,3,2","  34.5","3,,,7,3,2","37.3","1,,,7","","","29.71","2,7","35.12","2,,,7","24.31","2,,,7"
"USC00413289","2015-08","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1150.1","7","368.1",",7","3",",7","0",",7","0",",7","","","","","0",",7","0",",7","0",",7","31",",7","30",",7","","","17.8",",7,20,","","","","","2.3",",,7,20,","41.1",",7,11,+","0.0","7","  33.3",",,,7,3,2","0.0",",7","  39.4",",,,7,3,2","  26.7",",,,7,3,2","  30.6",",,,7,3,2","  31.1",",,,7,3,2","  36.0",",,,7,3,2","3.1",",,,7","","","30.21",",7","36.91",",,,7","23.51",",,,7"
"USC00413289","2015-09","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1421.9","7","271.8","1,7","4","1,7","1","1,7","0","1,7","","","","","0","1,7","0","1,7","0","1,7","29","1,7","25","1,7","","","17.2","1,7,27,+","","","","","14.2","1,,7,09,","38.9","1,7,08,","0.0","7","  31.1","1,,,7,3,2","0.0","1,7","  35.6","1,,,7,3,2","  22.8","1,,,7,3,2","  27.8","1,,,7,3,2","  26.7","1,,,7,3,2","  30.7","1,,,7,3,2","16.5","1,,,7","","","27.71","1,7","34.25","1,,,7","21.17","1,,,7"
"USC00413289","2015-10","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1519.3","7","97.4","1,7","6","1,7","5","1,7","3","1,7","","","","","0","1,7","0","1,7","0","1,7","27","1,7","7","1,7","","","9.4","1,7,30,+","","","","","95.3","1,,7,24,","36.7","1,7,15,","10.4","7","  25.0","2,,,7,3,2","10.4","1,7","  28.9","2,,,7,3,2","  17.2","2,,,7,3,2","  18.9","2,,,7,3,2","  21.3","2,,,7,3,2","  25.1","2,,,7,3,2","211.1","1,,,7","","","21.23","1,7","28.12","1,,,7","14.35","1,,,7"
"USC00413289","2015-11","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1525.3","7","6.0","1,7","10","2,7","6","2,7","1","2,7","","","","","0","1,7","1","1,7","0","1,7","10","1,7","0","1,7","","","-1.7","1,7,22,","","","","","74.9","2,,7,28,","28.3","1,7,06,","154.9","7","  18.9","2,,,7,3,2","144.5","1,7","  21.7","2,,,7,3,2","   9.4","2,,,7,3,2","  10.0","2,,,7,3,2","  14.7","2,,,7,3,2","  17.0","2,,,7,3,2","240.5",",a,,7","","","13.56","1,7","18.73","1,,,7","8.39","1,,,7"
"USC00413289","2015-12","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1525.3","7","0.0","1,7","4","1,7","3","1,7","2","1,7","","","","","0","1,7","6","1,7","0","1,7","13","1,7","0","1,7","","","-1.7","1,7,29,+","","","","","72.4","1,,7,27,","26.1","1,7,28,+","377.4","7","  13.3","1,,,7,3,2","222.5","1,7","  15.6","1,,,7,3,2","   5.0","1,,,7,3,2","   7.8","1,,,7,3,2","   9.5","1,,,7,3,2","  12.0","1,,,7,3,2","117.9","1,,,7","","","10.92","1,7","17.80","1,,,7","4.03","1,,,7"
"USC00413289","2016-01","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","0.0","7","0.0","2,7","2","2,7","1","2,7","0","2,7","","","","","0","2,7","12","2,7","0","2,7","2","2,7","0","2,7","","","-3.3","2,7,19,","","","","","14.5","2,,7,07,","26.7","2,7,31,","687.4","7","   8.9","2,,,7,3,2","310.0","2,7","  12.2","2,,,7,3,2","   1.7","2,,,7,3,2","   6.7","2,,,7,3,2","   6.7","2,,,7,3,2","   9.2","2,,,7,3,2","15.3","2,,,7","","","7.64","2,7","13.66","2,,,7","1.63","2,,,7"
"USC00413289","2016-02","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","7.5","7","7.5","2,7","4","1,7","4","1,7","1","1,7","","","","","0","2,7","3","2,7","0","2,7","12","2,7","0","2,7","","","-2.2","2,7,04,","","","","","36.3","1,,7,23,","27.2","2,7,20,","854.3","7","  15.0","1,,,7,3,2","166.9","2,7","  17.8","1,,,7,3,2","   6.7","1,,,7,3,2","  10.0","1,,,7,3,2","   9.4","1,,,7,3,2","  13.3","1,,,7,3,2","60.4","1,,,7","","","12.43","2,7","19.30","2,,,7","5.56","2,,,7"
"USC00413289","2016-03","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","15.4","7","7.9",",7","10",",7","8",",7","2",",7","","","","","0",",7","0",",7","0",",7","19",",7","0",",7","","","2.2",",7,21,","","","","","34.0",",,7,24,","31.7",",7,15,","952.8","7","  16.1","1,,,7,3,2","98.5",",7","  21.7","1,,,7,3,2","  10.6","1,,,7,3,2","  15.6","1,,,7,3,2","  14.0","1,,,7,3,2","  17.7","1,,,7,3,2","110.4",",,,7","","","15.41",",7","21.67",",,,7","9.15",",,,7"
"USC00413289","2016-04","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","56.0","7","40.6","2,7","11",",7","7",",7","3",",7","","","","","0","2,7","0","2,7","0","2,7","20","2,7","0","2,7","","","5.6","2,7,02,","","","","","51.8",",,7,17,","30.0","2,7,12,+","978.7","7","  21.1",",,,7,3,2","25.9","2,7","  26.7",",,,7,3,2","  14.4",",,,7,3,2","  17.8",",,,7,3,2","  17.7",",,,7,3,2","  21.8",",,,7,3,2","173.6",",,,7","","","18.86","2,7","24.40","2,,,7","13.31","2,,,7"
"USC00413289","2016-05","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","162.2","7","106.2","2,7","11","3,7","7","3,7","2","3,7","","","","","0","2,7","0","2,7","0","2,7","28","2,7","1","2,7","","","8.3","2,7,03,","","","","","29.2","3,,7,27,","33.3","2,7,11,","986.8","7","  25.6","2,,,7,3,2","8.1","2,7","  28.3","2,,,7,3,2","  17.8","2,,,7,3,2","  21.7","2,,,7,3,2","  21.8","2,,,7,3,2","  25.2","2,,,7,3,2","111.6","1,a,,7","","","21.72","2,7","26.74","2,,,7","16.69","2,,,7"
"USC00413289","2016-06","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","412.1","7","249.9","3,7","8","3,7","4","3,7","1","3,7","","","","","0","3,7","0","3,7","0","3,7","27","3,7","20","3,7","","","17.2","3,7,07,","","","","","27.7","3,,7,03,","35.6","3,7,28,","986.8","7","  30.0",",,,3,3,2","0.0","3,7","  34.4",",,,3,3,2","  22.8",",,,3,3,2","  23.9",",,,3,3,2","  26.2",",,,3,3,2","  29.5",",,,3,3,2","79.1","3,,,7","","","27.59","3,7","32.21","3,,,7","22.96","3,,,7"
"USC00413289","2016-07","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","757.0","7","344.9","2,7","5","1,7","4","1,7","1","1,7","","","","","0","2,7","0","2,7","0","2,7","29","2,7","29","2,7","","","21.7","2,7,10,+","","","","","41.1","1,,7,04,","38.9","2,7,24,+","0.0","7","  32.2","3,,,7,3,2","0.0","2,7","  35.6","3,,,7,3,2","  27.2","3,,,7,3,2","  30.0","3,,,7,3,2","  29.8","3,,,7,3,2","  32.5","3,,,7,3,2","76.0","1,,,7","","","30.23","2,7","35.77","2,,,7","24.69","2,,,7"
"USC00413289","2016-08","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1079.4","7","322.4","1,7","7","1,7","2","1,7","1","1,7","","","","","0","1,7","0","1,7","0","1,7","30","1,7","19","1,7","","","20.0","1,7,16,","","","","","111.0","1,,7,20,","40.6","1,7,12,","0.0","7","  33.3","1,,,7,3,2","0.0","1,7","  38.9","1,,,7,3,2","  25.6","1,,,7,3,2","  26.7","1,,,7,3,2","  28.8","1,,,7,3,2","  32.1","1,,,7,3,2","129.3","1,,,7","","","29.08","1,7","34.27","1,,,7","23.89","1,,,7"
"USC00413289","2016-09","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1315.2","7","235.8",",7","10",",7","6",",7","1",",7","","","","","0",",7","0",",7","0",",7","29",",7","19",",7","","","12.2",",7,30,+","","","","","35.8",",,7,26,","37.2",",7,21,","2.0","7","  27.2",",,,7,3,2","2.0",",7","  29.4",",,,7,3,2","  20.6",",,,7,3,2","  22.8",",,,7,3,2","  25.2",",,,7,3,2","  27.4",",,,7,3,2","70.8",",,,7","","","26.13",",7","31.48",",,,7","20.78",",,,7"
"USC00413289","2016-10","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1439.8","7","124.6",",7","5",",7","3",",7","1",",7","","","","","0",",7","0",",7","0",",7","30",",7","6",",7","","","9.4",",7,22,+","","","","","29.7",",,7,07,","33.3",",7,06,","12.8","7","  23.3",",,,7,3,2","10.8",",7","  26.1",",,,7,3,2","  17.8",",,,7,3,2","  20.0",",,,7,3,2","  20.1",",,,7,3,2","  22.4",",,,7,3,2","42.2",",,,7","","","22.00",",7","28.29",",,,7","15.71",",,,7"
"USC00413289","2016-11","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1466.5","7","26.7","2,7","9","2,7","3","2,7","0","2,7","","","","","0","2,7","0","2,7","0","2,7","14","2,7","0","2,7","","","0.6","2,7,20,","","","","","24.6","2,,7,08,","30.6","2,7,02,+","83.0","7","  21.7","2,,,7,3,2","70.2","2,7","  23.3","2,,,7,3,2","  11.7","2,,,7,3,2","  13.3","2,,,7,3,2","  16.0","2,,,7,3,2","  17.8","2,,,7,3,2","52.3","2,,,7","","","16.78","2,7","21.99","2,,,7","11.57","2,,,7"
"USC00413289","2016-12","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","1469.9","7","3.4",",7","7",",7","2",",7","0",",7","","","","","0",",7","7",",7","1",",7","9",",7","0",",7","","","-10.0",",7,19,+","","","","","11.4",",,7,03,","28.3",",7,29,","383.9","7","  12.8","1,,,7,3,2","300.9",",7","  16.1",",,,7,3,2","   2.8","1,,,7,3,2","   6.1",",,,7,3,2","   9.3","1,,,7,3,2","  11.3",",,,7,3,2","19.4",",,,7","","","8.73",",7","14.67",",,,7","2.80",",,,7"
"USC00413289","2017-01","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","2.5","7","2.5","2,7","7",",7","4",",7","0",",7","","","","","0","2,7","9","2,7","1","2,7","9","2,7","0","2,7","","","-11.1","2,7,08,+","","","","","18.3",",,7,02,","27.8","2,7,25,","650.0","7","  12.2","3,,,7,3,2","266.1","2,7","  13.9","3,,,7,3,2","   1.7","3,,,7,3,2","   4.4","3,,,7,3,2","   8.6","3,,,7,3,2","  10.5","3,,,7,3,2","34.3",",,,7","","","9.24","2,7","15.37","2,,,7","3.12","2,,,7"
"USC00413289","2017-02","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","20.1","7","17.6",",7","3",",7","2",",7","1",",7","","","","","0",",7","0",",7","0",",7","15",",7","1",",7","","","0.6",",7,10,+","","","","","31.0",",,7,14,","33.9",",7,24,","782.4","7","  14.4","1,,,7,3,2","132.4",",7","  16.7","1,,,7,3,2","   9.4","1,,,7,3,2","  10.6","1,,,7,3,2","  11.7","1,,,7,3,2","  14.2","1,,,7,3,2","49.6",",,,7","","","14.23",",7","21.00",",,,7","7.46",",,,7"
"USC00413289","2017-03","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","64.4","7","44.3","1,7","3",",7","1",",7","0",",7","","","","","0","1,7","0","1,7","0","1,7","21","1,7","2","1,7","","","1.7","1,7,15,","","","","","2.8",",,7,25,","32.8","1,7,22,+","851.3","7","  18.9","2,,,7,3,2","68.9","1,7","  21.1",",,,3,3,2","  12.2","2,,,7,3,2","  13.3",",,,3,3,2","  15.7","2,,,7,3,2","  18.0",",,,3,3,2","4.6",",,,7","","","17.51","1,7","24.35","1,,,7","10.67","1,,,7"
"USC00413289","2017-04","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","123.9","7","59.5",",7","5",",7","4",",7","1",",7","","","","","0",",7","0",",7","0",",7","26",",7","0",",7","","","6.1",",7,07,+","","","","","34.0",",,7,02,","30.6",",7,29,+","878.7","7","  21.7",",,,7,3,2","27.4",",7","  26.1","1,,,7,3,2","  15.6",",,,7,3,2","  18.3","1,,,7,3,2","  18.7",",,,7,3,2","  21.7","1,,,7,3,2","65.9",",,,7","","","19.40",",7","25.68",",,,7","13.13",",,,7"
"USC00413289","2017-05","32.8472","-97.4761","187.5","FORT WORTH NATURE CENTER, TX US","251.6","7","127.7","2,7","8","1,7","3","1,7","0","1,7","","","","","0","2,7","0","2,7","0","2,7","28","2,7","8","2,7","","","5.0","2,7,01,","","","","","19.1","1,,7,17,","36.7","2,7,28,","887.3","7","  25.6","1,,,7,3,2","8.6","2,7","  30.6","1,,,7,3,2","  18.9","1,,,7,3,2","  23.3","1,,,7,3,2","  22.4","1,,,7,3,2","  27.3","1,,,7,3,2","33.7","1,,,7","","","22.44","2,7","29.02","2,,,7","15.86","2,,,7"
