"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00506870","1979-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","31",",0","3",",0","4",",0","31",",0","27",",0","0",",0","0",",0","","","","","-21.7",",0,21,+","279",",,0,31,+","64",",,0,31,","3.8",",,0,31,","4.4",",0,16,","","","3289.0","0","803.8",",0","","","","","5.3",",,,0","140",",,,0","-7.60",",0","-3.27",",,,0","-11.92",",,,0","","","",""
"USC00506870","1979-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","2,0","2",",0","2",",0","0",",0","28",",0","2",",0","19","2,0","26","2,0","26","2,0","0","2,0","0","2,0","","","","","-28.3","2,0,04,+","559",",,0,02,","356",",,0,02,","21.6",",,0,02,","-3.3","2,0,27,+","","","4145.7","0","856.7","2,0","","","","","24.6",",,,0","407",",,,0","-14.62","2,0","-8.83","2,,,0","-20.41","2,,,0","","","",""
"USC00506870","1979-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","10",",0","6",",0","0",",0","22",",0","8",",0","1",",0","29",",0","5",",0","0",",0","0",",0","","","","","-20.6",",0,01,","203",",,0,18,","203",",,0,18,","13.2",",,0,18,","7.8",",0,07,","","","4742.6","0","596.9",",0","","","","","39.7",",,,0","572",",,,0","-0.92",",0","3.12",",,,0","-4.96",",,,0","","","",""
"USC00506870","1979-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","4",",0","3",",0","0",",0","8",",0","1",",0","0",",0","18",",0","0",",0","0",",0","0",",0","","","","","-6.1",",0,13,","76",",,0,03,","76",",,0,03,","8.4",",,0,03,","17.8",",0,29,","","","5185.0","0","442.4",",0","","","","","14.5",",,,0","89",",,,0","3.59",",0","8.04",",,,0","-0.87",",,,0","","","",""
"USC00506870","1979-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","3",",0","0",",0","","","","","-0.6",",0,10,","0",",,0,31,+","0",",,0,31,+","2.5",",,0,07,","25.0",",0,28,","121.2","3,,,0","5450.1","0","265.1",",0","5.43",",,,0","16.68",",,,0","4.5",",,,0","0",",,,0","9.78",",0","15.68",",,,0","3.88",",,,0","2799","5,,,0","",""
"USC00506870","1979-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","14",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","","","","","2.2",",0,05,","0",",,0,30,+","0",",,0,30,+","7.1",",,0,26,","25.6",",0,15,","101.8","3,,,0","5624.6","0","174.5",",0","9.14","1,,,0","19.31","1,,,0","35.4",",,,0","0",",,,0","12.52",",0","17.98",",,,0","7.05",",,,0","1623","4,,,0","",""
"USC00506870","1979-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.8","0","0.8","1,0","15",",0","11",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","12",",0","0",",0","","","","","5.6","1,0,10,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,06,","27.2",",0,04,","98.9",",,,0","110.6","0","110.6",",0","12.17",",,,0","21.40",",,,0","110.2",",,,0","0",",,,0","14.69","1,0","19.57",",,,0","9.81","1,,,0","","","",""
"USC00506870","1979-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.8","0","0.0",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","","","","","4.4",",0,31,+","0",",,0,31,+","0",",,0,31,+","12.2",",,0,30,","25.0",",0,24,","80.9","4,,,0","236.8","0","126.2",",0","10.30","1,,,0","19.66",",,,0","17.8",",,,0","0",",,,0","14.26",",0","19.42",",,,0","9.10",",,,0","2125",",,,0","",""
"USC00506870","1979-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.8","0","0.0",",0","16",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","0.6",",0,29,+","0",",,0,30,+","0",",,0,30,+","4.8",",,0,17,","21.1",",0,12,","55.5",",,,0","469.4","0","232.6",",0","5.61","1,,,0","13.39",",,,0","28.0",",,,0","0",",,,0","10.58",",0","15.65",",,,0","5.50",",,,0","2310",",,,0","",""
"USC00506870","1979-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.8","0","0.0",",0","11",",0","4",",0","0",",0","2",",0","1",",0","0",",0","13",",0","1",",0","0",",0","0",",0","","","","","-6.7",",0,19,","51",",,0,26,+","38",",,0,25,","12.2",",,0,09,","16.1",",0,01,","","","895.9","0","426.5",",0","","","","","37.7",",,,0","38",",,,0","4.57",",0","8.57",",,,0","0.58",",,,0","","","",""
"USC00506870","1979-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.8","0","0.0","1,0","16",",0","9",",0","0",",0","6",",0","3",",0","0","1,0","21","1,0","5",",0","0",",0","0",",0","","","","","-12.2","1,0,19,","152",",,0,27,+","142",",,0,26,","10.7",",,0,29,","12.2",",0,09,","","","1420.8","0","524.9",",0","","","","","66.3",",,,0","243",",,,0","0.22","1,0","4.49",",,,0","-4.04","1,,,0","","","",""
"USC00506870","1979-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.8","0","0.0","1,0","6",",0","5",",0","0",",0","29",",0","5",",0","21","1,0","30","1,0","26",",0","0",",0","0",",0","","","","","-33.3","1,0,31,","254",",,0,18,","152",",,0,18,","8.4",",,0,03,","3.3",",0,28,","","","2368.9","0","948.1",",0","","","","","32.2",",,,0","471",",,,0","-13.08","1,0","-8.35",",,,0","-17.80","1,,,0","","","",""
"USC00506870","1980-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","8",",0","6",",0","0",",0","31",",0","5",",0","15",",0","30",",0","25",",0","0",",0","0",",0","","","","","-32.2",",0,01,","203",",,0,18,+","152",",,0,05,","19.6",",,0,19,","7.2",",0,22,+","","","3311.3","0","942.4",",0","","","","","52.3",",,,0","393",",,,0","-12.07",",0","-7.45",",,,0","-16.68",",,,0","","","",""
"USC00506870","1980-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","7",",0","4",",0","1",",0","27","2,0","2","1,0","0",",0","26",",0","8",",0","0",",0","0",",0","","","","","-13.9",",0,20,+","152","2,,0,08,+","127","1,,0,07,","36.1",",,0,05,","12.2",",0,12,","","","3908.8","0","597.5",",0","","","","","56.1",",,,0","181","1,,,0","-2.27",",0","2.40",",,,0","-6.93",",,,0","","","",""
"USC00506870","1980-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","4",",0","2",",0","0",",0","28",",0","3",",0","4",",0","30",",0","8",",0","0",",0","0",",0","","","","","-21.7",",0,16,","102",",,0,22,","64",",,0,09,","6.1",",,0,09,","7.8",",0,31,+","","","4554.9","0","646.1",",0","","","","","12.7",",,,0","181",",,,0","-2.51",",0","2.31",",,,0","-7.33",",,,0","","","",""
"USC00506870","1980-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","0",",0","0",",0","","","","","-4.4",",0,15,","0",",,0,30,+","0",",,0,30,+","2.5",",,0,22,","13.3",",0,06,","","","4961.4","0","406.5",",0","","","","","3.0",",,,0","0",",,,0","4.78",",0","9.93",",,,0","-0.37",",,,0","","","",""
"USC00506870","1980-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","0",",0","0",",0","","","","","-2.2",",0,15,+","0",",,0,31,+","0",",,0,31,+","12.7",",,0,31,","16.1",",0,26,+","","","5280.3","0","318.9",",0","","","","","18.6",",,,0","0",",,,0","8.05",",0","13.30",",,,0","2.80",",,,0","4550",",,,0","",""
"USC00506870","1980-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","13",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","","","","","3.9",",0,03,","0",",,0,30,+","0",",,0,30,+","24.1",",,0,17,","22.2",",0,07,+","83.7",",,,0","5462.7","0","182.4",",0","9.54",",,,0","18.73",",,,0","65.8",",,,0","0",",,,0","12.25",",0","17.08",",,,0","7.43",",,,0","1375","4,,,0","",""
"USC00506870","1980-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","1,0","19",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","7","1,0","0","1,0","","","","","5.6",",0,02,","0",",,0,31,+","0",",,0,31,+","20.8",",,0,26,","25.6","1,0,21,","88.3",",,,0","131.3","0","131.3","1,0","12.41",",,,0","22.33",",,,0","87.7",",,,0","0",",,,0","14.00","1,0","18.64","1,,,0","9.35",",,,0","1163","2,,,0","",""
"USC00506870","1980-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","17",",0","10",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","2",",0","0",",0","","","","","0.0",",0,23,","0",",,0,31,+","0",",,0,31,+","16.5",",,0,01,","22.2",",0,06,","57.7",",,,0","330.5","0","199.2",",0","11.59",",,,0","19.81",",,,0","81.1",",,,0","0",",,,0","11.91",",0","16.54",",,,0","7.27",",,,0","1111",",,,0","",""
"USC00506870","1980-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","12",",0","7",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","0",",0","0",",0","","","","","-3.9",",0,02,","0",",,0,30,+","0",",,0,30,+","40.6",",,0,15,","16.1",",0,12,+","38.2","2,,,0","631.4","0","300.9",",0","6.57",",,,0","14.61",",,,0","102.9",",,,0","0",",,,0","8.30",",0","13.52",",,,0","3.09",",,,0","1189","3,,,0","",""
"USC00506870","1980-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","10",",0","4",",0","0",",0","12",",0","4",",0","0",",0","20",",0","1",",0","0",",0","0",",0","","","","","-10.0",",0,31,","152",",,0,12,+","127",",,0,10,","15.2",",,0,08,","12.2",",0,24,+","","","1108.1","0","476.7",",0","","","","","49.4",",,,0","254",",,,0","2.96",",0","6.97",",,,0","-1.06",",,,0","","","",""
"USC00506870","1980-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","1,0","4",",0","1",",0","0",",0","27",",0","4",",0","1",",0","29",",0","11","1,0","0","1,0","0","1,0","","","","","-18.9",",0,30,","102",",,0,21,+","71",",,0,20,","5.1",",,0,20,","6.7","1,0,20,","","","1713.1","0","605.0","1,0","","","","","8.2",",,,0","164",",,,0","-2.66","1,0","1.05","1,,,0","-6.37",",,,0","","","",""
"USC00506870","1980-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","2,0","2",",0","2",",0","0",",0","31",",0","1",",0","27","2,0","29","2,0","30",",0","0",",0","0",",0","","","","","-34.4","2,0,17,","76",",,0,30,+","36",",,0,30,","3.8",",,0,31,","5.6",",0,31,","","","2831.8","0","1118.7",",0","","","","","6.3",",,,0","36",",,,0","-20.06","2,0","-15.41",",,,0","-24.72","2,,,0","","","",""
"USC00506870","1981-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","7",",0","6",",0","1",",0","6",",0","2",",0","0",",0","23",",0","1",",0","0",",0","0",",0","","","","","-9.4",",0,28,","102",",,0,23,+","102",",,0,22,","35.6",",,0,01,","10.0",",0,25,","","","3363.1","0","531.3",",0","","","","","87.7",",,,0","127",",,,0","1.19",",0","4.79",",,,0","-2.40",",,,0","","","",""
"USC00506870","1981-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","6",",0","5",",0","0",",0","12",",0","3",",0","0",",0","28",",0","1",",0","0",",0","0",",0","","","","","-9.4",",0,04,","127",",,0,02,","97",",,0,02,","11.4",",,0,12,","13.3",",0,19,","","","","","500.9",",0","","","","","30.7",",,,0","173",",,,0","2.17",",0","6.80",",,,0","-2.45",",,,0","","","",""
"USC00506870","1981-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","1",",0","0",",0","0",",0","1",",0","1",",0","0",",0","25",",0","0",",0","0",",0","0",",0","","","","","-7.8",",0,11,+","25",",,0,02,","25",",,0,02,","2.0",",,0,02,","14.4",",0,30,+","","","","","464.3",",0","","","","","2.0",",,,0","25",",,,0","2.86",",0","8.46",",,,0","-2.74",",,,0","","","",""
"USC00506870","1981-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","","","","","1.1",",0,22,+","0",",,0,31,+","0",",,0,31,+","6.6",",,0,28,","24.4",",0,09,","","","","","228.7",",0","","","","","13.8",",,,0","0",",,,0","10.96",",0","16.60",",,,0","5.31",",,,0","286","2,,,0","",""
"USC00506870","1981-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","","","","","2.8",",0,11,","0",",,0,30,+","0",",,0,30,+","8.4",",,0,29,","23.3",",0,21,+","109.7",",,,0","","","168.0",",0","11.18",",,,0","22.25",",,,0","33.1",",,,0","0",",,,0","12.73",",0","18.30",",,,0","7.17",",,,0","144","2,,,0","",""
"USC00506870","1981-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","20",",0","13",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","","","","","5.6",",0,03,+","0",",,0,31,+","0",",,0,31,+","18.3",",,0,11,","21.1",",0,31,+","66.8",",,,0","152.1","0","152.1",",0","13.35",",,,0","20.47",",,,0","102.9",",,,0","0",",,,0","13.43",",0","17.21",",,,0","9.65",",,,0","138","2,,,0","",""
"USC00506870","1981-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","21",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","","","","","3.3",",0,16,","0",",,0,31,+","0",",,0,31,+","19.3",",,0,02,","22.2",",0,27,+","50.4","1,,,0","351.8","0","199.7",",0","11.25",",,,0","18.59",",,,0","99.8",",,,0","0",",,,0","11.89",",0","16.29",",,,0","7.49",",,,0","152",",,,0","",""
"USC00506870","1981-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","0",",0","0",",0","","","","","-6.7",",0,26,","0",",,0,30,+","0",",,0,30,+","8.1",",,0,24,","20.0",",0,11,","34.0","5,,,0","659.6","0","307.8",",0","","","","","22.9",",,,0","0",",,,0","8.07",",0","13.04",",,,0","3.11",",,,0","1473",",,,0","",""
"USC00506870","1981-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","23",",0","3",",0","0",",0","0",",0","","","","","-8.9",",0,31,","0",",,0,31,+","0",",,0,31,+","23.4",",,0,13,","11.1",",0,22,","","","1182.0","0","522.4",",0","","","","","42.7",",,,0","0",",,,0","1.48",",0","5.50",",,,0","-2.54",",,,0","","","",""
"USC00506870","1981-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","11",",0","9",",0","0",",0","18",",0","8",",0","3",",0","29",",0","18",",0","0",",0","0",",0","","","","","-20.0",",0,21,","178",",,0,05,","51",",,0,05,+","11.4",",,0,10,","8.3",",0,12,+","","","1920.2","0","738.2",",0","","","","","39.2",",,,0","375",",,,0","-6.27",",0","-1.82",",,,0","-10.73",",,,0","","","",""
"USC00506870","1981-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","1,0","8",",0","5",",0","0",",0","31",",0","6",",0","11",",0","30",",0","24","1,0","0","1,0","0","1,0","","","","","-27.2",",0,30,","178",",,0,09,+","64",",,0,04,","11.7",",,0,18,","6.7","1,0,18,","","","2762.5","0","842.3","1,0","","","","","29.5",",,,0","254",",,,0","-9.65","1,0","-5.80","1,,,0","-13.50",",,,0","","","",""
"USC00506870","1982-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","1",",0","0",",0","0",",0","31",",0","0",",0","22","1,0","30","1,0","","","","","","","","","","","-26.7","1,0,08,+","76",",,0,07,+","10",",,0,05,","0.5",",,0,05,","","","","","","","","","","","","","0.5",",,,0","10",",,,0","","","","","-19.03","1,,,0","","","",""
"USC00506870","1982-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","5",",0","2",",0","0",",0","11",",0","1",",0","10",",0","27",",0","23",",0","0",",0","0",",0","","","","","-26.1",",0,22,","51",",,0,03,+","25",",,0,09,","14.7",",,0,04,","8.9",",0,04,","","","","","779.2",",0","","","","","21.5",",,,0","51",",,,0","-9.50",",0","-5.68",",,,0","-13.32",",,,0","","","",""
"USC00506870","1982-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","2,0","2",",0","2",",0","0",",0","10",",0","2",",0","1","1,0","26","1,0","12","1,0","0","1,0","0","1,0","","","","","-18.9","1,0,13,","76",",,0,11,+","51",",,0,08,","4.3",",,0,08,","7.2","1,0,18,","","","","","640.7","1,0","","","","","6.8",",,,0","79",",,,0","-3.51","2,0","1.18","1,,,0","-8.20","1,,,0","","","",""
"USC00506870","1982-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","2,0","3",",0","2",",0","0",",0","5",",0","2",",0","0","1,0","25","1,0","2","1,0","0","1,0","0","1,0","","","","","-15.6","1,0,03,","76",",,0,17,","69",",,0,17,","4.6",",,0,17,","10.6","1,0,29,+","","","","","499.6","1,0","","","","","8.9",",,,0","109",",,,0","0.65","2,0","5.35","1,,,0","-4.06","1,,,0","","","",""
"USC00506870","1982-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","0",",0","0",",0","","","","","-2.2",",0,03,","0",",,0,31,+","0",",,0,31,+","4.1",",,0,11,+","15.6",",0,31,+","","","","","339.5",",0","","","","","15.0",",,,0","0",",,,0","7.38",",0","12.63",",,,0","2.13",",,,0","2982",",,,0","",""
"USC00506870","1982-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","2,0","9",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","5","1,0","0","1,0","","","","","2.2","1,0,03,","0",",,0,30,+","0",",,0,30,+","5.1",",,0,20,+","23.9","1,0,28,","116.9","1,,,0","","","188.2","1,0","9.54",",,,0","19.87","2,,,0","17.1",",,,0","0",",,,0","11.73","2,0","17.04","1,,,0","6.41","1,,,0","2532","4,,,0","",""
"USC00506870","1982-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","5,0","14",",0","12",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","3,0","6","3,0","0","3,0","","","","","3.3","2,0,03,","0",",,0,31,+","0",",,0,31,+","18.0",",,0,24,","25.6","3,0,08,","86.7","1,,,0","134.4","0","134.4","3,0","11.38",",,,0","19.93","1,,,0","91.7",",,,0","0",",,,0","13.19","5,0","18.04","3,,,0","8.33","2,,,0","1579",",,,0","",""
"USC00506870","1982-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","3,0","12",",0","3",",0","0",",0","","","0",",0","0","1,0","0","1,0","0","2,0","6","2,0","0","2,0","","","","","4.4","1,0,21,","","","0",",,0,31,+","13.7",",,0,31,","22.2","2,0,07,+","84.2",",,,0","282.2","0","147.8","2,0","10.84",",,,0","20.38",",,,0","35.0",",,,0","0",",,,0","13.00","3,0","18.37","2,,,0","7.63","1,,,0","1126",",,,0","",""
"USC00506870","1982-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","20",",0","14",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","0",",0","0",",0","","","","","-1.1",",0,25,","0",",,0,30,+","0",",,0,30,+","19.3",",,0,02,","18.3",",0,16,+","38.9","4,,,0","550.8","0","268.6",",0","6.44",",,,0","12.62",",,,0","117.7",",,,0","0",",,,0","9.38",",0","13.95",",,,0","4.81",",,,0","1587",",,,0","",""
"USC00506870","1982-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","4,0","11",",0","6",",0","0",",0","24",",0","7",",0","5","2,0","27","2,0","9","2,0","0","2,0","0","2,0","","","","","-21.1","2,0,31,+","330",",,0,29,","203",",,0,29,+","10.7",",,0,13,+","10.0","2,0,07,","","","1140.1","0","589.3","2,0","","","","","54.8",",,,0","916",",,,0","-3.51","4,0","1.22","2,,,0","-8.25","2,,,0","","","",""
"USC00506870","1982-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","2,0","5",",0","4",",0","0",",0","30",",0","5",",0","5","1,0","29","1,0","18","1,0","0","1,0","0","1,0","","","","","-24.4","1,0,20,","457",",,0,30,","127",",,0,30,","12.7",",,0,09,","6.7","1,0,13,+","","","1822.2","0","682.1","1,0","","","","","32.0",",,,0","368",",,,0","-6.08","2,0","-2.00","1,,,0","-10.15","1,,,0","","","",""
"USC00506870","1982-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","4",",0","4",",0","0",",0","31",",0","2",",0","8",",0","29",",0","19",",0","0",",0","0",",0","","","","","-26.1",",0,03,","559",",,0,04,+","97",",,0,01,","8.1",",,0,29,","8.9",",0,29,","","","2572.2","0","750.0",",0","","","","","23.0",",,,0","122",",,,0","-5.86",",0","-1.95",",,,0","-9.77",",,,0","","","",""
"USC00506870","1983-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","1,0","3",",0","1",",0","0",",0","31",",0","4",",0","10",",0","31",",0","23","1,0","0","1,0","0","1,0","","","","","-29.4",",0,09,","76",",,0,22,+","38",",,0,19,","2.5",",,0,19,","3.9","1,0,16,","","","3425.8","0","853.6","1,0","","","","","5.0",",,,0","113",",,,0","-10.09","1,0","-5.97","1,,,0","-14.20",",,,0","","","",""
"USC00506870","1983-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","2",",0","2",",0","0",",0","22",",0","2",",0","8",",0","27",",0","13",",0","0",",0","0",",0","","","","","-23.3",",0,15,","102",",,0,11,+","64",",,0,07,","5.1",",,0,07,","7.8",",0,02,","","","4101.6","0","675.8",",0","","","","","7.6",",,,0","102",",,,0","-5.80",",0","-1.43",",,,0","-10.18",",,,0","","","",""
"USC00506870","1983-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","2,0","0",",0","0",",0","0",",0","10","2,0","0",",0","0","1,0","29","1,0","7","1,0","0","1,0","0","1,0","","","","","-15.6","1,0,03,","51","2,,0,05,+","0",",,0,31,+","0.0",",,0,31,+","9.4","1,0,30,+","","","4656.9","0","555.3","1,0","","","","","0.0",",,,0","0",",,,0","-0.80","2,0","4.50","1,,,0","-6.09","1,,,0","","","",""
"USC00506870","1983-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","2,0","6",",0","2",",0","0",",0","","","1","5,0","0","2,0","21","2,0","0",",0","0",",0","0",",0","","","","","-6.1","2,0,11,","","","25","5,,0,05,","5.1",",,0,29,+","16.7",",0,26,","","","5065.1","0","408.2",",0","","","","","15.8",",,,0","25","5,,,0","3.69","2,0","8.25",",,,0","-0.88","2,,,0","","","",""
"USC00506870","1983-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","","","","","0.0",",0,01,","0",",,0,31,+","0",",,0,31,+","3.3",",,0,02,","20.0",",0,30,","103.0","5,,,0","5345.0","0","279.9",",0","","","","","6.3",",,,0","0",",,,0","9.30",",0","14.77",",,,0","3.84",",,,0","","","",""
"USC00506870","1983-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","","","","","4.4",",0,08,","0",",,0,30,+","0",",,0,30,+","13.2",",,0,10,","25.0",",0,19,","134.7",",,,0","5490.9","0","145.9",",0","10.21",",,,0","21.78",",,,0","33.3",",,,0","0",",,,0","13.47",",0","19.11",",,,0","7.83",",,,0","2081",",,,0","",""
"USC00506870","1983-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","13",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","","","","","5.6",",0,28,","0",",,0,31,+","0",",,0,31,+","6.4",",,0,02,","23.9",",0,29,","101.7",",,,0","125.8","0","125.8",",0","12.16","1,,,0","21.53","1,,,0","35.5",",,,0","0",",,,0","14.27",",0","19.16",",,,0","9.39",",,,0","1519",",,,0","",""
"USC00506870","1983-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","18",",0","13",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","","","","","2.8",",0,27,+","0",",,0,31,+","0",",,0,31,+","20.1",",,0,23,","25.0",",0,04,","62.8",",,,0","299.9","0","174.1",",0","10.12",",,,0","19.55",",,,0","113.4",",,,0","0",",,,0","12.72",",0","17.78",",,,0","7.65",",,,0","1283",",,,0","",""
"USC00506870","1983-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","1,0","11",",0","9",",0","0",",0","","","0","2,0","0",",0","7",",0","0","1,0","0","1,0","0","1,0","","","","","-7.8",",0,26,","","","0","2,,0,30,+","14.7",",,0,22,","15.6","1,0,11,+","","","628.2","0","328.3","1,0","","","","","61.5",",,,0","0","2,,,0","7.00","1,0","11.36","1,,,0","2.63",",,,0","1363",",,,0","",""
