"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00116344","2012-04","40.1101","-87.9567","205.7","OGDEN, IL US","4.1",",7","29.0","7","5.3",",7","11",",7","6",",7","0",",7","0",",7","0",",7","0",",7","3",",7","0",",7","9",",7","0",",7","18","","1","","-2.2",",7,12,","0",",,7,30,+","0",",,7,30,+","10.2",",,7,16,+","30.6",",7,04,","92.3",",,,7","2493.2","7","  13.3",",,,7,3,2","  13.9",",,,7,5,2","182.6",",7","  20.0",",,,7,3,2","  17.8",",,,7,5,2","   6.7",",,,7,3,2","   7.8",",,,7,5,2","  12.8",",,,7,3,2","  11.1",",,,7,5,2","  10.0",",,,7,3,2","  10.9",",,,7,5,2","  16.3",",,,7,3,2","  14.2",",,,7,5,2","47.4",",,,7","0",",,,7","12.42",",7","19.28",",,,7","5.57",",,,7","247",",7","19.2",",7"
"USC00116344","2012-05","40.1101","-87.9567","205.7","OGDEN, IL US","3.7",",7","108.0","7","79.0",",7","8",",7","5",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","5",",7","21","","2","","6.7",",7,11,+","0",",,7,31,+","0",",T,7,21,+","34.5",",,7,02,","34.4",",7,28,","126.0",",,,7","2521.5","7","  23.3",",,,7,3,2","  22.2",",,,7,5,2","28.3",",7","  32.2",",,,7,3,2","  26.7",",,,7,5,2","  11.7",",,,7,3,2","  12.2",",,,7,5,2","  16.7",",,,7,3,2","  15.6",",,,7,5,2","  17.1",",,,7,3,2","  17.3",",,,7,5,2","  24.8",",,,7,3,2","  21.3",",,,7,5,2","89.7",",,,7","0",",T,,7","19.97",",7","26.57",",,,7","13.36",",,,7","67",",7","19.7",",7"
"USC00116344","2012-06","40.1101","-87.9567","205.7","OGDEN, IL US","3.5",",7","220.8","7","112.8",",7","7",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","27",",7","6",",7","21","","","","9.4",",7,03,+","0",",,7,30,+","0",",,7,30,+","13.7",",,7,17,","36.7",",7,29,","114.6",",,,7","2537.9","7","  25.0",",,,7,3,2","  25.0",",,,7,5,2","16.4",",7","  32.2",",,,7,3,2","  30.0",",,,7,5,2","  11.7",",,,7,3,2","  14.4",",,,7,5,2","  15.6",",,,7,3,2","  17.2",",,,7,5,2","  19.0",",,,7,3,2","  19.5",",,,7,5,2","  27.2",",,,7,3,2","  24.6",",,,7,5,2","42.9",",,,7","0",",,,7","21.55",",7","27.96",",,,7","15.13",",,,7","292",",7","15.6",",7"
"USC00116344","2012-07","40.1101","-87.9567","205.7","OGDEN, IL US","2.4",",7","475.0","7","254.2",",7","6",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","15",",7","24","","","","16.7",",7,22,+","0",",,7,31,+","0",",,7,31,+","33.8",",,7,15,","37.8",",7,08,+","117.8",",,,7","0.0","7","  27.8",",,,7,3,2","  27.2",",,,7,5,2","0.0",",7","  35.6",",,,7,3,2","  32.8",",,,7,5,2","  20.6",",,,7,3,2","  22.8",",,,7,5,2","  26.7",",,,7,3,2","  27.2",",,,7,5,2","  24.1",",,,7,3,2","  24.8",",,,7,5,2","  31.8",",,,7,3,2","  30.0",",,,7,5,2","44.7",",,,7","0",",,,7","26.53",",7","32.68",",,,7","20.38",",,,7","22",",7","15.2",",7"
"USC00116344","2012-08","40.1101","-87.9567","205.7","OGDEN, IL US","1.9",",7","594.4","7","119.4",",7","10",",7","6",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","6",",7","24","","3","","11.7",",7,21,+","0",",,7,31,+","0",",T,7,05,","48.3",",,7,27,","34.4",",7,05,+","89.7",",,,7","2.6","7","  25.0",",,,7,3,2","  25.6",",,,7,5,2","2.6",",7","  32.2",",,,7,3,2","  30.6",",,,7,5,2","  15.6",",,,7,3,2","  17.8",",,,7,5,2","  21.1",",,,7,3,2","  21.7",",,,7,5,2","  19.7",",,,7,3,2","  21.0",",,,7,5,2","  27.1",",,,7,3,2","  26.0",",,,7,5,2","131.7",",,,7","0",",T,,7","22.10",",7","28.37",",,,7","15.84",",,,7","337",",7","21.5",",7"
"USC00116344","2012-09","40.1101","-87.9567","205.7","OGDEN, IL US","2.4",",7","636.3","7","41.9",",7","11",",7","10",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","22",",7","0",",7","28","","2","","3.3",",7,25,+","0",",,7,30,+","0",",,7,30,+","79.8",",,7,02,","29.4",",7,07,+","51.7",",,,7","67.2","7","  21.7",",,,7,3,2","  22.8",",,,7,5,2","64.6",",7","  26.7",",,,7,3,2","  26.7",",,,7,5,2","   8.3",",,,7,3,2","   8.9",",,,7,5,2","  13.9",",,,7,3,2","  16.1",",,,7,5,2","  15.1",",,,7,3,2","  17.0",",,,7,5,2","  20.4",",,,7,3,2","  20.9",",,,7,5,2","169.5",",,,7","0",",,,7","17.58",",7","23.05",",,,7","12.10",",,,7","292",",7","17.4",",7"
"USC00116344","2012-10","40.1101","-87.9567","205.7","OGDEN, IL US","4.4",",7","637.4","7","1.1",",7","14",",7","11",",7","1",",7","0","1,7","0",",7","0",",7","3",",7","0",",7","5",",7","0",",7","23","","","","-0.6",",7,09,+","0","1,,7,31,+","0",",,7,31,+","25.7",",,7,18,","26.7",",7,05,","37.3",",,,7","297.2","7","  13.3","1,,,7,3,2","  14.4","1,,,7,5,2","230.0",",7","  17.2","2,,,7,3,2","  18.9","1,,,7,5,2","   5.0","1,,,7,3,2","   6.7","1,,,7,5,2","   7.2","2,,,7,3,2","   7.8","1,,,7,5,2","   9.3","1,,,7,3,2","  10.6","1,,,7,5,2","  12.1","2,,,7,3,2","  13.3","1,,,7,5,2","120.0",",,,7","0",",,,7","10.95",",7","16.22",",,,7","5.68",",,,7","247",",7","19.2",",7"
"USC00116344","2012-11","40.1101","-87.9567","205.7","OGDEN, IL US","3.5",",7","637.4","7","0.0",",7","5",",7","4",",7","0",",7","0",",7","0",",7","0",",7","20",",7","0",",7","1",",7","0",",7","20","","","","-6.7",",7,28,","0",",,7,30,+","3",",,7,27,+","17.5",",,7,12,","22.8",",7,11,","0.0",",,,7","699.9","7","   8.3",",,,7,3,2","   9.4","1,,,7,5,2","402.7",",7","  10.6",",,,7,3,2","  11.1","1,,,7,5,2","  -1.1",",,,7,3,2","   0.6","1,,,7,5,2","   1.1",",,,7,3,2","   2.8","1,,,7,5,2","   3.4",",,,7,3,2","   4.5","1,,,7,5,2","   6.1",",,,7,3,2","   6.8","1,,,7,5,2","27.3",",,,7","6",",,,7","4.91",",7","10.76",",,,7","-0.94",",,,7","157",",7","21.9",",7"
"USC00116344","2012-12","40.1101","-87.9567","205.7","OGDEN, IL US","4.5",",7","637.4","7","0.0",",7","13",",7","7",",7","0",",7","1",",7","0",",7","0",",7","19",",7","4",",7","1",",7","0",",7","24","","","","-10.0",",7,23,","25",",,7,21,","23",",,7,27,","22.6",",,7,20,","22.2",",7,04,","0.0",",,,7","1174.8","7","   8.3",",,,7,3,2","   9.4",",,,7,5,2","474.9",",7","  11.1",",,,7,3,2","  11.1",",,,7,5,2","  -1.1",",,,7,3,2","   0.0",",,,7,5,2","  -0.6",",,,7,3,2","   0.0",",,,7,5,2","   1.9",",,,7,3,2","   3.1",",,,7,5,2","   3.8",",,,7,3,2","   4.6",",,,7,5,2","69.6",",,,7","44",",,,7","3.01",",7","7.08",",,,7","-1.06",",,,7","270",",7","26.4",",7"
"USC00116344","2013-01","40.1101","-87.9567","205.7","OGDEN, IL US","4.9",",7","0.0","7","0.0",",7","10",",7","5",",7","2",",7","1",",7","1",",7","0",",7","28",",7","11",",7","0",",7","0",",7","18","","","","-15.6",",7,23,","25",",,7,01,","36",",,7,01,","28.7",",,7,30,","16.1",",7,30,","0.0",",,,7","1796.5","7","   2.2",",,,7,3,2","   3.3",",,,7,5,2","621.7",",7","   6.1",",,,7,3,2","   6.1",",,,7,5,2","  -5.0",",,,7,3,2","  -2.8",",,,7,5,2","  -3.9",",,,7,3,2","  -1.7",",,,7,5,2","  -2.2",",,,7,3,2","  -0.9",",,,7,5,2","  -0.4",",,,7,3,2","   0.2",",,,7,5,2","75.5",",,,7","73",",,,7","-1.72",",7","3.42",",,,7","-6.87",",,,7","225",",7","19.2",",7"
"USC00116344","2013-02","40.1101","-87.9567","205.7","OGDEN, IL US","5.3",",7","0.0","7","0.0",",7","13",",7","7",",7","1",",7","6","1,7","2",",7","0",",7","26",",7","9",",7","0",",7","0",",7","22","","","","-15.0",",7,02,","76","1,,7,22,","81",",,7,22,","27.2",",,7,27,","12.8",",7,08,","0.0",",,,7","2352.5","7","   0.0",",,,7,3,2","   1.1",",,,7,5,2","556.0",",7","   3.9",",,,7,3,2","   3.9",",,,7,5,2","  -6.1",",,,7,3,2","  -1.1",",,,7,5,2","  -3.3",",,,7,3,2","  -1.1",",,,7,5,2","  -2.2",",,,7,3,2","  -0.3",",,,7,5,2","  -0.2",",,,7,3,2","   0.5",",,,7,5,2","71.3",",,,7","183",",,,7","-1.52",",7","2.80",",,,7","-5.85",",,,7","270",",7","18.8",",7"
"USC00116344","2013-03","40.1101","-87.9567","205.7","OGDEN, IL US","4.9",",7","0.0","7","0.0",",7","15",",7","3",",7","0",",7","7",",7","2",",7","0",",7","28",",7","4",",7","0",",7","0",",7","19","","","","-10.0",",7,22,","279",",,7,25,","279",",,7,25,","21.1",",,7,25,","15.6",",7,11,","0.0",",,,7","2880.3","7","   2.8",",,,7,3,2","   2.8",",,,7,5,2","527.8",",7","   8.9",",,,7,3,2","   6.1",",,,7,5,2","  -1.7",",,,7,3,2","  -0.6",",,,7,5,2","  -0.6",",,,7,3,2","   0.0",",,,7,5,2","  -0.3",",,,7,3,2","   0.6",",,,7,5,2","   2.4",",,,7,3,2","   2.1",",,,7,5,2","41.0",",,,7","437",",,,7","1.31",",7","5.61",",,,7","-3.00",",,,7","270",",7","17.9",",7"
"USC00116344","2013-04","40.1101","-87.9567","205.7","OGDEN, IL US","4.8",",7","2.5","7","2.5",",7","14",",7","9",",7","2",",7","0",",7","0",",7","0",",7","6",",7","0",",7","8",",7","0",",7","21","","","","-4.4",",7,04,+","0",",,7,30,+","0",",T,7,25,+","66.8",",,7,19,","25.6",",7,10,","74.1",",,,7","3128.3","7","  10.6",",,,7,3,2","  11.1",",,,7,5,2","248.0",",7","  17.2",",,,7,3,2","  15.0",",,,7,5,2","   1.1",",,,7,3,2","   1.7",",,,7,5,2","   5.0",",,,7,3,2","   5.6",",,,7,5,2","   6.0",",,,7,3,2","   7.3",",,,7,5,2","  11.0",",,,7,3,2","  10.5",",,,7,5,2","194.4",",,,7","0",",T,,7","10.15",",7","16.22",",,,7","4.09",",,,7","180",",7","20.6",",7"
"USC00116344","2013-05","40.1101","-87.9567","205.7","OGDEN, IL US","4.1",",7","63.1","7","60.6",",7","14",",7","10",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","20",",7","0",",7","22","","3","","3.3",",7,14,+","0",",,7,31,+","0",",,7,31,+","22.4",",,7,10,","31.1",",7,21,+","89.7",",,,7","3194.9","7","  18.9",",,,7,3,2","  20.6",",,,7,5,2","66.6",",7","  25.6",",,,7,3,2","  25.6",",,,7,5,2","   8.3",",,,7,3,2","  10.0",",,,7,5,2","  14.4",",,,7,3,2","  15.0",",,,7,5,2","  13.4",",,,7,3,2","  15.0",",,,7,5,2","  19.7",",,,7,3,2","  19.7",",,,7,5,2","89.5",",,,7","0",",,,7","18.14",",7","24.00",",,,7","12.27",",,,7","180",",7","21.0",",7"
"USC00116344","2013-06","40.1101","-87.9567","205.7","OGDEN, IL US","3.8",",7","171.5","7","108.4",",7","14",",7","8",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","1",",7","28","","2","","9.4",",7,04,","0",",,7,30,+","0",",,7,30,+","31.0",",,7,01,","34.4",",7,13,","102.9",",,,7","3206.6","7","  21.1",",,,7,3,2","  22.8",",,,7,5,2","11.7",",7","  30.6",",,,7,3,2","  27.8",",,,7,5,2","  12.8",",,,7,3,2","  15.6",",,,7,5,2","  17.2",",,,7,3,2","  20.0",",,,7,5,2","  18.1",",,,7,3,2","  19.6",",,,7,5,2","  26.2",",,,7,3,2","  24.8",",,,7,5,2","124.3",",,,7","0",",,,7","21.56",",7","26.67",",,,7","16.44",",,,7","270",",7","19.7",",7"
"USC00116344","2013-07","40.1101","-87.9567","205.7","OGDEN, IL US","2.4",",7","282.5","7","111.0",",7","13",",7","5",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","1",",7","27","","1","","10.0",",7,29,","0",",,7,31,+","0",",,7,31,+","33.0",",,7,11,","32.2",",7,20,","83.8",",,,7","6.6","7","  24.4",",,,7,3,2","  25.6",",,,7,5,2","6.6",",7","  33.9",",,,7,3,2","  31.7",",,,7,5,2","  15.6",",,,7,3,2","  18.3",",,,7,5,2","  18.9",",,,7,3,2","  20.6",",,,7,5,2","  19.3",",,,7,3,2","  21.5",",,,7,5,2","  26.5",",,,7,3,2","  26.2",",,,7,5,2","70.1",",,,7","0",",,,7","21.70",",7","26.16",",,,7","17.24",",,,7","270",",7","26.8",",7"
"USC00116344","2013-08","40.1101","-87.9567","205.7","OGDEN, IL US","1.8",",7","396.5","7","114.0",",7","3",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","2",",7","27","","","","10.0",",7,15,","0",",,7,31,+","0",",,7,31,+","13.5",",,7,03,","33.3",",7,31,+","88.9",",,,7","12.7","7","  21.7",",,,7,3,2","  23.9",",,,7,5,2","6.1",",7","  31.7",",,,7,3,2","  27.8",",,,7,5,2","  16.1",",,,7,3,2","  18.9",",,,7,5,2","  22.2",",,,7,3,2","  22.2",",,,7,5,2","  19.0",",,,7,3,2","  21.2",",,,7,5,2","  27.2",",,,7,3,2","  25.1",",,,7,5,2","15.3",",,,7","0",",,,7","21.81",",7","27.07",",,,7","16.55",",,,7","67",",7","13.4",",7"
"USC00116344","2013-09","40.1101","-87.9567","205.7","OGDEN, IL US","2.3",",7","475.5","7","79.0",",7","9",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","26",",7","4",",7","29","","2","","7.8",",7,23,","0",",,7,30,+","0",",T,7,01,","21.1",",,7,01,","33.9",",7,01,","63.7",",,,7","42.7","7","  20.6",",,,7,3,2","  23.3",",,,7,5,2","30.0",",7","  30.0",",,,7,3,2","  27.8",",,,7,5,2","  11.7",",,,7,3,2","  15.6",",,,7,5,2","  17.8",",,,7,3,2","  18.9",",,,7,5,2","  16.0",",,,7,3,2","  19.1",",,,7,5,2","  23.5",",,,7,3,2","  22.5",",,,7,5,2","47.5",",,,7","0",",T,,7","19.97",",7","26.07",",,,7","13.86",",,,7","270",",7","18.8",",7"
"USC00116344","2013-10","40.1101","-87.9567","205.7","OGDEN, IL US","3.1",",7","493.8","7","18.3",",7","12",",7","6",",7","0",",7","0",",7","0",",7","0",",7","7",",7","0",",7","11",",7","0",",7","29","","1","","-3.3",",7,26,","0",",,7,31,+","0",",T,7,25,+","24.4",",,7,06,","28.3",",7,05,","45.1",",,,7","242.4","7","  16.7",",,,7,3,2","  20.0",",,,7,5,2","199.7",",7","  26.1",",,,7,3,2","  21.7",",,,7,5,2","   0.0",",,,7,3,2","   5.6",",,,7,5,2","   5.0",",,,7,3,2","   7.8",",,,7,5,2","   8.6",",,,7,3,2","  12.3",",,,7,5,2","  13.3",",,,7,3,2","  14.4",",,,7,5,2","77.3",",,,7","0",",T,,7","12.48",",7","18.01",",,,7","6.95",",,,7","292",",7","21.0",",7"
"USC00116344","2013-11","40.1101","-87.9567","205.7","OGDEN, IL US","4.9",",7","493.8","7","0.0",",7","11",",7","8",",7","1",",7","1",",7","0",",7","0",",7","21",",7","3",",7","0",",7","0",",7","22","","1","","-11.7",",7,25,","25",",,7,12,","18",",,7,12,","27.2",",,7,01,","20.6",",7,18,","0.0",",,,7","683.1","7","   9.4",",,,7,3,2","  12.2",",,,7,5,2","440.7",",7","  12.8",",,,7,3,2","  13.9",",,,7,5,2","  -2.8",",,,7,3,2","   0.0",",,,7,5,2","  -2.2",",,,7,3,2","   0.0",",,,7,5,2","   2.1",",,,7,3,2","   5.1",",,,7,5,2","   4.6",",,,7,3,2","   6.8",",,,7,5,2","71.2",",,,7","18",",,,7","3.64",",7","8.97",",,,7","-1.68",",,,7","225",",7","25.9",",7"
"USC00116344","2013-12","40.1101","-87.9567","205.7","OGDEN, IL US","5.0",",7","493.8","7","0.0",",7","11",",7","5",",7","1",",7","11",",7","4",",7","2",",7","25",",7","14",",7","0",",7","0",",7","19","","","","-18.3",",7,13,+","254",",,7,16,","142",",,7,14,","33.3",",,7,22,","15.6",",7,05,","0.0",",,,7","1336.9","7","   3.3","1,,,7,3,2","   5.0",",,,7,5,2","653.8",",7","   7.8",",,,7,3,2","   7.8",",,,7,5,2","  -5.0","1,,,7,3,2","  -1.1",",,,7,5,2","  -3.9",",,,7,3,2","  -1.1",",,,7,5,2","  -2.5","1,,,7,3,2","   0.0",",,,7,5,2","  -1.2",",,,7,3,2","   0.9",",,,7,5,2","69.7",",,,7","301",",,,7","-2.76",",7","2.17",",,,7","-7.69",",,,7","270",",7","16.1",",7"
"USC00116344","2014-01","40.1101","-87.9567","205.7","OGDEN, IL US","5.9",",7","0.0","7","0.0",",7","13",",7","3",",7","0",",7","21",",7","6",",7","11",",7","30",",7","17",",7","0",",7","0",",7","17","","","","-24.4",",7,07,","203",",,7,08,+","142",",,7,06,","9.7",",,7,06,","10.6",",7,14,","0.0",",,,7","2138.7","7","  -1.7",",,,7,3,2","  -0.6",",,,7,5,2","801.8",",7","  -1.1",",,,7,3,2","   0.0",",,,7,5,2","  -7.8",",,,7,3,2","  -2.8",",,,7,5,2","  -5.6",",,,7,3,2","  -2.2",",,,7,5,2","  -3.6",",,,7,3,2","  -1.0",",,,7,5,2","  -2.5",",,,7,3,2","  -0.6",",,,7,5,2","34.3",",,,7","431",",,,7","-7.53",",7","-2.20",",,,7","-12.86",",,,7","337",",7","22.4",",7"
"USC00116344","2014-02","40.1101","-87.9567","205.7","OGDEN, IL US","5.3",",7","0.0","7","0.0",",7","10",",7","7",",7","0",",7","23",",7","6",",7","8",",7","27",",7","20",",7","0",",7","0",",7","16","","","","-23.9",",7,12,","178",",,7,18,+","170",",,7,05,","23.4",",,7,02,","13.3",",7,21,","0.0","2,,,7","2850.6","7","  -2.2",",,,7,3,2","  -1.1",",,,7,5,2","711.9",",7","  -0.6",",,,7,3,2","  -0.6",",,,7,5,2","  -7.2",",,,7,3,2","  -3.9",",,,7,5,2","  -5.0",",,,7,3,2","  -2.8",",,,7,5,2","  -4.3",",,,7,3,2","  -1.7",",,,7,5,2","  -3.1",",,,7,3,2","  -1.2",",,,7,5,2","67.7",",,,7","474",",,,7","-7.09",",7","-1.86",",,,7","-12.32",",,,7","270",",7","23.7",",7"
"USC00116344","2014-03","40.1101","-87.9567","205.7","OGDEN, IL US","5.2",",7","0.0","7","0.0",",7","10",",7","5",",7","1",",7","4",",7","2",",7","0",",7","26",",7","4",",7","0",",7","0",",7","19","","1","","-16.7",",7,04,+","51",",,7,03,+","43",",,7,02,","28.4",",,7,12,","20.6",",7,22,","26.5",",,,7","3392.7","7","   1.7","1,,,7,3,2","   3.9",",,,7,5,2","542.1",",7","  10.0",",,,7,3,2","   6.1",",,,7,5,2","  -7.8","1,,,7,3,2","  -3.9",",,,7,5,2","  -5.0",",,,7,3,2","  -2.2",",,,7,5,2","  -2.6","1,,,7,3,2","  -0.5",",,,7,5,2","   0.5",",,,7,3,2","   0.8",",,,7,5,2","46.7",",,,7","122",",,,7","0.85",",7","6.87",",,,7","-5.18",",,,7","180",",7","20.1",",7"
"USC00116344","2014-04","40.1101","-87.9567","205.7","OGDEN, IL US","5.0",",7","0.6","7","0.6",",7","13",",7","10",",7","0",",7","0",",7","0",",7","0",",7","4",",7","0",",7","13",",7","0",",7","23","","3","","-1.7",",7,16,+","0",",T,7,15,","10",",,7,15,","22.6",",,7,04,","27.8",",7,27,","84.7",",,,7","3592.6","7","  11.1",",,,7,3,2","  12.8",",,,7,5,2","199.9",",7","  18.3",",,,7,3,2","  15.6",",,,7,5,2","   0.6",",,,7,3,2","   2.8",",,,7,5,2","   5.6",",,,7,3,2","   6.1",",,,7,5,2","   5.2",",,,7,3,2","   7.8",",,,7,5,2","  12.4",",,,7,3,2","  11.0",",,,7,5,2","95.0",",,,7","10",",,,7","11.69",",7","18.78",",,,7","4.60",",,,7","270",",7","21.5",",7"
"USC00116344","2014-05","40.1101","-87.9567","205.7","OGDEN, IL US","4.2",",7","60.9","7","60.3",",7","14",",7","9",",7","1",",7","0","1,7","0",",7","0",",7","0",",7","0",",7","23",",7","0",",7","24","","4","","3.9",",7,18,","0","1,,7,31,+","0",",T,7,22,+","49.5",",,7,22,","31.7",",7,22,+","118.2",",,,7","3681.4","7","  18.3",",,,7,3,2","  20.6",",,,7,5,2","88.8",",7","  27.2",",,,7,3,2","  25.6",",,,7,5,2","   5.6",",,,7,3,2","   9.4",",,,7,5,2","   8.9",",,,7,3,2","  11.1",",,,7,5,2","  11.9",",,,7,3,2","  14.9",",,,7,5,2","  19.6",",,,7,3,2","  18.8",",,,7,5,2","112.2",",,,7","0",",T,,7","17.41",",7","23.11",",,,7","11.72",",,,7","270",",7","23.2",",7"
"USC00116344","2014-06","40.1101","-87.9567","205.7","OGDEN, IL US","4.0",",7","188.3","7","127.4",",7","16",",7","11",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","0",",7","29","","3","","12.2",",7,15,+","0",",,7,30,+","0",",,7,30,+","47.5",",,7,24,","31.7",",7,20,+","107.4",",,,7","3682.8","7","  21.1",",,,7,3,2","  23.9",",,,7,5,2","1.4",",7","  30.0",",,,7,3,2","  27.2",",,,7,5,2","  13.9",",,,7,3,2","  17.8",",,,7,5,2","  17.8",",,,7,3,2","  20.6",",,,7,5,2","  17.9",",,,7,3,2","  20.9",",,,7,5,2","  25.3",",,,7,3,2","  24.7",",,,7,5,2","160.3",",,,7","0",",,,7","22.53",",7","27.24",",,,7","17.83",",,,7","270",",7","20.6",",7"
"USC00116344","2014-07","40.1101","-87.9567","205.7","OGDEN, IL US","3.2",",7","261.7","7","73.4",",7","13",",7","7",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","0",",7","31","","2","","12.2",",7,29,+","0",",,7,31,+","0",",T,7,15,","33.8",",,7,01,","30.0",",7,08,","132.0",",,,7","5.3","7","  20.0",",,,7,3,2","  23.9",",,,7,5,2","5.3",",7","  28.3",",,,7,3,2","  26.7",",,,7,5,2","  13.9",",,,7,3,2","  19.4",",,,7,5,2","  19.4",",,,7,3,2","  21.1",",,,7,5,2","  16.9",",,,7,3,2","  21.0",",,,7,5,2","  24.3",",,,7,3,2","  24.1",",,,7,5,2","106.3",",,,7","0",",T,,7","20.53",",7","25.50",",,,7","15.56",",,,7","270",",7","23.7",",7"
"USC00116344","2014-08","40.1101","-87.9567","205.7","OGDEN, IL US","2.4",",7","383.8","7","122.1",",7","18",",7","9",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","0",",7","31","","1","","10.6",",7,16,","0",",,7,31,+","0",",,7,31,+","13.7",",,7,26,","31.1",",7,27,+","132.8",",,,7","6.9","7","  20.0",",,,7,3,2","  23.9",",,,7,5,2","1.6",",7","  28.3",",,,7,3,2","  26.7",",,,7,5,2","  14.4",",,,7,3,2","  18.9",",,,7,5,2","  18.9",",,,7,3,2","  21.1",",,,7,5,2","  17.8",",,,7,3,2","  21.6",",,,7,5,2","  24.3",",,,7,3,2","  23.8",",,,7,5,2","67.3",",,,7","0",",,,7","22.22",",7","26.71",",,,7","17.73",",,,7","22",",7","20.6",",7"
"USC00116344","2014-09","40.1101","-87.9567","205.7","OGDEN, IL US","2.9",",7","423.3","7","39.5","1,7","8",",7","7",",7","1",",7","0",",7","0",",7","0","1,7","0","1,7","0","1,7","18","1,7","1","1,7","30","","","","4.4","1,7,14,","0",",,7,30,+","0",",,7,30,+","44.7",",,7,21,","32.8","1,7,06,","78.1",",,,7","75.2","7","  20.0",",,,7,3,2","  23.3",",,,7,5,2","68.3","1,7","  27.8",",,,7,3,2","  26.1",",,,7,5,2","   8.9",",,,7,3,2","  13.3",",,,7,5,2","  12.8",",,,7,3,2","  15.6",",,,7,5,2","  13.1",",,,7,3,2","  17.1",",,,7,5,2","  19.2",",,,7,3,2","  20.4",",,,7,5,2","116.1",",,,7","0",",,,7","17.34","1,7","22.57","1,,,7","12.11","1,,,7","292",",7","18.3",",7"
"USC00116344","2014-10","40.1101","-87.9567","205.7","OGDEN, IL US","3.6",",7","426.7","7","3.4",",7","19",",7","11",",7","0",",7","0",",7","0",",7","0",",7","1",",7","0",",7","6",",7","0",",7","30","","","","0.0",",7,31,","0",",,7,31,+","0",",T,7,28,","23.6",",,7,03,","26.7",",7,02,","35.8",",,,7","271.0","7","  15.6",",,,7,3,2","  17.8",",,,7,5,2","195.8",",7","  17.8",",,,7,3,2","  19.4",",,,7,5,2","   3.9",",,,7,3,2","   8.3",",,,7,5,2","   7.8",",,,7,3,2","  10.0",",,,7,5,2","   8.6",",,,7,3,2","  12.0",",,,7,5,2","  12.2",",,,7,3,2","  14.0",",,,7,5,2","108.5",",,,7","0",",T,,7","12.13",",7","16.87",",,,7","7.38",",,,7","202",",7","19.2",",7"
